step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
400,CASH_IN,243931.48,C730484682,21026.0,264957.48,C838880631,226289.71,0.0,0,0
396,PAYMENT,19659.15,C897356309,0.0,0.0,M705022358,0.0,0.0,0,0
301,CASH_OUT,432732.15,C1010387553,21923.0,0.0,C1623396935,0.0,432732.15,0,0
373,PAYMENT,20357.44,C1903368638,42471.29,22113.85,M54792406,0.0,0.0,0,0
154,CASH_OUT,35951.49,C1986596639,0.0,0.0,C2033049104,1648417.06,1684368.55,0,0
14,PAYMENT,13346.98,C267038232,936624.04,923277.06,M1554419179,0.0,0.0,0,0
349,PAYMENT,40648.59,C2006602424,348.0,0.0,M1672579907,0.0,0.0,0,0
235,CASH_IN,29869.29,C794952656,17528062.34,17557931.63,C1945083429,899256.02,869386.73,0,0
180,PAYMENT,4978.63,C1664482907,0.0,0.0,M1346441378,0.0,0.0,0,0
326,PAYMENT,27841.59,C1494397995,0.0,0.0,M2118051301,0.0,0.0,0,0
304,CASH_IN,196871.14,C1121215801,419091.0,615962.14,C321017940,129430.7,0.0,0,0
184,CASH_OUT,78756.17,C1328719246,21880.0,0.0,C215168104,352890.67,431646.85,0,0
358,CASH_IN,316252.47,C1741092286,5393507.31,5709759.78,C573786029,1409998.77,1093746.3,0,0
282,CASH_IN,70692.19,C754215526,535828.0,606520.19,C2068992468,207013.71,136321.52,0,0
402,PAYMENT,2540.19,C449979708,179338.74,176798.55,M1631855423,0.0,0.0,0,0
259,CASH_OUT,160983.7,C396577486,45094.0,0.0,C217658483,1902353.26,2063336.96,0,0
227,CASH_OUT,388561.57,C1501450808,0.0,0.0,C1371848092,1565998.58,1954560.15,0,0
396,CASH_OUT,42733.81,C444785794,0.0,0.0,C1645002264,13625635.38,13668369.19,0,0
155,CASH_OUT,323605.12,C1938785993,52001.0,0.0,C685052559,446465.19,770070.31,0,0
328,PAYMENT,14674.29,C1776469989,3659.0,0.0,M390766098,0.0,0.0,0,0
233,CASH_OUT,182727.58,C562455112,31800.0,0.0,C716116969,8247866.39,8430593.97,0,0
493,TRANSFER,3359597.42,C1107773506,100442.0,0.0,C1156704981,0.0,3359597.42,0,0
35,DEBIT,462.8,C1196493509,46086.0,45623.2,C1990717587,1051955.95,1052418.75,0,0
35,CASH_OUT,79924.32,C1959307645,0.0,0.0,C2125792940,231448.98,311373.31,0,0
181,CASH_OUT,280405.01,C325100670,0.0,0.0,C334437009,7524221.84,7804626.85,0,0
400,PAYMENT,7488.99,C1693011864,139164.59,131675.59,M60021654,0.0,0.0,0,0
189,PAYMENT,11633.42,C164794669,60168.0,48534.58,M502071610,0.0,0.0,0,0
131,TRANSFER,1538234.14,C53908116,1050.0,0.0,C2103373143,0.0,1538234.14,0,0
234,PAYMENT,35107.9,C1468570488,0.0,0.0,M1636944331,0.0,0.0,0,0
280,PAYMENT,8929.8,C1333687182,6195.34,0.0,M468772123,0.0,0.0,0,0
8,PAYMENT,7057.88,C1673417533,0.0,0.0,M1494926351,0.0,0.0,0,0
15,PAYMENT,30269.62,C436206046,0.0,0.0,M221890750,0.0,0.0,0,0
155,PAYMENT,23045.64,C1457116480,240866.18,217820.54,M925276440,0.0,0.0,0,0
280,CASH_OUT,305120.98,C980416921,0.0,0.0,C1142903001,1172212.87,1477333.85,0,0
135,CASH_OUT,105675.34,C1241675781,0.0,0.0,C1541677311,134035.05,239710.39,0,0
11,TRANSFER,6222.74,C555407069,0.0,0.0,C553034816,357173.92,460151.81,0,0
327,PAYMENT,12945.58,C1724678011,0.0,0.0,M446136819,0.0,0.0,0,0
401,CASH_OUT,232959.6,C391814048,696515.64,463556.04,C1904000626,317273.58,550233.18,0,0
19,CASH_OUT,324070.96,C1013429079,6462.0,0.0,C849184846,0.0,128004.81,0,0
186,CASH_OUT,280134.41,C1530410513,0.0,0.0,C1058733272,1462741.62,1742876.02,0,0
283,PAYMENT,3903.93,C1683674627,20013.0,16109.07,M1567902708,0.0,0.0,0,0
162,PAYMENT,431.13,C852969244,0.0,0.0,M1027347580,0.0,0.0,0,0
154,CASH_IN,8691.18,C690656272,29230387.95,29239079.13,C660827718,3594294.75,3585603.57,0,0
298,CASH_OUT,336904.74,C1035838634,0.0,0.0,C252571360,5681307.38,6018212.13,0,0
283,PAYMENT,17419.16,C1085170099,38359.12,20939.96,M1287176829,0.0,0.0,0,0
231,CASH_OUT,25774.63,C58770285,259.0,0.0,C407799385,311105.68,336880.31,0,0
351,PAYMENT,13699.5,C1448382956,27452.0,13752.5,M606769977,0.0,0.0,0,0
350,TRANSFER,970126.43,C676608832,0.0,0.0,C1611662122,4007544.76,4977671.19,0,0
321,PAYMENT,7716.92,C1293503870,0.0,0.0,M1539430121,0.0,0.0,0,0
183,CASH_IN,78319.12,C1886675525,1722461.78,1800780.89,C53616146,768892.46,565691.51,0,0
184,CASH_OUT,42284.31,C1447166626,10482.0,0.0,C643840405,54164.36,96448.67,0,0
163,CASH_IN,186169.9,C642789026,11912.0,198081.9,C1062990251,0.0,0.0,0,0
351,PAYMENT,4703.04,C298728864,0.0,0.0,M2111617450,0.0,0.0,0,0
299,PAYMENT,837.3,C2091087811,0.0,0.0,M956657219,0.0,0.0,0,0
370,PAYMENT,12094.57,C2112379641,288857.01,276762.45,M1687039530,0.0,0.0,0,0
21,PAYMENT,739.71,C2063241220,24435.0,23695.29,M268973204,0.0,0.0,0,0
335,CASH_OUT,76663.33,C315149465,43889.0,0.0,C50755480,449994.19,526657.52,0,0
672,TRANSFER,330756.72,C2036720607,330756.72,0.0,C2048695496,0.0,0.0,1,0
162,CASH_IN,154912.96,C1277882248,20206.0,175118.96,C1853661928,7705067.55,7550154.59,0,0
326,CASH_OUT,344816.57,C882131758,36158.0,0.0,C966513518,162446.65,507263.22,0,0
9,PAYMENT,1125.21,C638147750,0.0,0.0,M97800903,0.0,0.0,0,0
347,CASH_OUT,91215.68,C488663982,43159.0,0.0,C653153335,0.0,91215.68,0,0
180,TRANSFER,818805.34,C972085285,0.0,0.0,C703801921,2969430.18,3788235.52,0,0
256,PAYMENT,8793.92,C1903548259,313515.14,304721.22,M372415459,0.0,0.0,0,0
686,PAYMENT,12179.99,C1803900980,597818.0,585638.01,M28825367,0.0,0.0,0,0
399,CASH_IN,211607.77,C363237017,16211577.73,16423185.5,C344277602,881316.74,669708.97,0,0
493,CASH_OUT,27793.66,C1758221271,0.0,0.0,C749916739,206214.04,234007.7,0,0
163,CASH_IN,135564.42,C930866178,54783.0,190347.42,C1942221275,1484479.33,1348914.91,0,0
380,TRANSFER,853503.44,C1763186321,0.0,0.0,C1000610515,8575838.01,9429341.45,0,0
395,CASH_OUT,182442.3,C1319002906,28334.0,0.0,C1952206077,10772.45,193214.74,0,0
282,PAYMENT,4683.83,C228451487,24880.89,20197.06,M2108290094,0.0,0.0,0,0
304,PAYMENT,13436.93,C2097913132,143038.0,129601.07,M240307156,0.0,0.0,0,0
261,PAYMENT,5555.3,C91639655,0.0,0.0,M2102929356,0.0,0.0,0,0
393,CASH_OUT,480180.26,C518789635,50210.0,0.0,C1409494084,117792.16,597972.42,0,0
178,CASH_OUT,110287.92,C145382393,0.0,0.0,C276929686,1119974.05,1230261.97,0,0
400,PAYMENT,8421.03,C521359379,106288.0,97866.97,M721461660,0.0,0.0,0,0
585,CASH_OUT,54246.82,C269688814,0.0,0.0,C45909490,318092.33,372339.15,0,0
136,CASH_IN,317519.55,C287123851,8528.0,326047.55,C1231719789,2330891.31,2013371.75,0,0
17,CASH_OUT,321206.89,C937224938,0.0,0.0,C2061011390,8623001.34,8944208.23,0,0
348,CASH_OUT,175064.26,C1127157918,0.0,0.0,C1899518300,987519.77,1162584.03,0,0
208,CASH_IN,204718.77,C896541456,341519.74,546238.51,C1528313709,5177346.69,4972627.92,0,0
297,PAYMENT,7815.36,C1573409332,12478.0,4662.64,M339048993,0.0,0.0,0,0
164,PAYMENT,9580.52,C1070049418,109164.12,99583.61,M995075622,0.0,0.0,0,0
187,PAYMENT,16860.39,C149681940,135.0,0.0,M265731574,0.0,0.0,0,0
227,PAYMENT,2690.67,C1798806138,20428.0,17737.33,M1654839878,0.0,0.0,0,0
399,CASH_IN,68750.34,C145973929,17118765.55,17187515.89,C1063035914,499529.62,430779.28,0,0
179,PAYMENT,32947.54,C991117687,0.0,0.0,M1213250208,0.0,0.0,0,0
12,PAYMENT,7248.65,C1795635430,701415.45,694166.8,M2059388499,0.0,0.0,0,0
359,PAYMENT,11487.19,C115317747,29990.08,18502.9,M370667171,0.0,0.0,0,0
233,CASH_OUT,135033.1,C299174439,0.0,0.0,C66569646,192579.31,327612.41,0,0
349,PAYMENT,35724.71,C343382389,33930.0,0.0,M1291905960,0.0,0.0,0,0
140,CASH_OUT,469773.31,C1155699464,41189.0,0.0,C713989900,0.0,469773.31,0,0
301,CASH_OUT,92082.34,C1803620588,23021.0,0.0,C300868914,158198.96,250281.3,0,0
225,CASH_OUT,195807.75,C1882429394,39819.0,0.0,C1453383035,773624.04,969431.79,0,0
327,PAYMENT,18691.93,C868620058,0.0,0.0,M989593768,0.0,0.0,0,0
305,TRANSFER,7413746.52,C1643805659,0.0,0.0,C301985750,20000000.0,27413746.52,0,0
34,CASH_IN,7447.53,C1686851784,5868342.59,5875790.12,C1231362114,122042.05,114594.52,0,0
12,CASH_OUT,74387.45,C1199317435,0.0,0.0,C1471659293,883095.32,1102844.34,0,0
280,CASH_OUT,211036.33,C445875441,702.0,0.0,C476310206,167624.88,378661.22,0,0
403,PAYMENT,1540.36,C492190124,20713.0,19172.64,M2070068423,0.0,0.0,0,0
156,CASH_OUT,29257.47,C1668659178,14879.0,0.0,C279960149,538270.41,915859.43,0,0
403,CASH_OUT,61591.58,C499518658,1070.0,0.0,C1483679571,52569.36,114160.94,0,0
159,TRANSFER,335610.28,C2036727349,0.0,0.0,C629677508,358945.85,694556.13,0,0
307,CASH_IN,86506.6,C1539713864,561386.23,647892.83,C1030500241,2644002.72,2557496.12,0,0
9,CASH_OUT,260628.47,C808138012,10026.0,0.0,C1479813516,0.0,260628.47,0,0
205,CASH_IN,218699.96,C942394779,29905.0,248604.96,C369540617,0.0,0.0,0,0
380,CASH_OUT,293911.67,C385072040,10738.0,0.0,C629756512,0.0,293911.67,0,0
649,PAYMENT,6094.61,C441441527,0.0,0.0,M1330060912,0.0,0.0,0,0
283,CASH_OUT,226099.32,C554460799,22085.0,0.0,C144544838,50502.99,276602.3,0,0
331,CASH_OUT,298257.84,C1710537690,26936.0,0.0,C969989254,2302044.17,2600302.01,0,0
324,CASH_OUT,386796.89,C431519727,0.0,0.0,C1241261398,7500253.17,7887050.06,0,0
325,PAYMENT,21729.56,C1804852482,90264.0,68534.44,M545031505,0.0,0.0,0,0
279,TRANSFER,169265.07,C425296443,0.0,0.0,C1463972396,446361.14,615626.21,0,0
251,CASH_OUT,78454.26,C90060397,27344.0,0.0,C1488231549,0.0,78454.26,0,0
234,PAYMENT,11171.63,C1396265600,33765.0,22593.37,M1749673685,0.0,0.0,0,0
298,CASH_OUT,448516.79,C497693167,4140.0,0.0,C651562816,110248.6,558765.39,0,0
323,CASH_OUT,200092.65,C516516141,0.0,0.0,C1634677207,468153.66,668246.31,0,0
401,CASH_IN,239594.76,C2003378287,20441.0,260035.76,C468420868,145881.5,0.0,0,0
275,CASH_OUT,187215.21,C1428224261,72083.0,0.0,C300867164,510110.96,697326.17,0,0
235,CASH_OUT,235021.08,C1625250953,6069.0,0.0,C557841919,0.0,235021.08,0,0
236,CASH_IN,48306.54,C1172847433,112416.64,160723.18,C233080181,412877.57,364571.03,0,0
300,PAYMENT,26513.51,C2022857819,0.0,0.0,M1160054479,0.0,0.0,0,0
133,CASH_IN,319512.97,C480070055,29991.0,349503.97,C1635495896,14753432.47,14433919.5,0,0
10,PAYMENT,3784.73,C172784999,94076.0,90291.27,M1978481275,0.0,0.0,0,0
180,PAYMENT,6523.73,C2103881129,0.0,0.0,M2132501136,0.0,0.0,0,0
301,CASH_IN,172554.14,C1613508173,8521980.22,8694534.36,C1063303686,10977306.18,10804752.04,0,0
375,PAYMENT,5471.61,C755028087,15796.0,10324.39,M2081202536,0.0,0.0,0,0
11,TRANSFER,1243793.6,C1773660643,0.0,0.0,C892931653,2606156.98,3849950.59,0,0
185,PAYMENT,9015.55,C804365304,0.0,0.0,M1136571301,0.0,0.0,0,0
226,PAYMENT,24626.43,C790844581,46166.0,21539.57,M373660055,0.0,0.0,0,0
40,CASH_OUT,218550.57,C637741742,0.0,0.0,C2115973410,299798.46,518349.03,0,0
281,PAYMENT,16513.08,C1431586344,107.0,0.0,M1747228165,0.0,0.0,0,0
394,TRANSFER,473764.38,C450714867,0.0,0.0,C558312068,8111902.64,8585667.03,0,0
544,CASH_IN,247800.44,C1360608611,4355100.43,4602900.87,C1603932309,1841439.52,1593639.08,0,0
156,CASH_IN,338108.53,C1781541528,3824357.68,4162466.21,C1675146606,487746.48,149637.95,0,0
157,PAYMENT,12204.76,C752632893,5309.0,0.0,M953727332,0.0,0.0,0,0
12,PAYMENT,15292.73,C727209522,527094.0,511801.27,M1263247077,0.0,0.0,0,0
139,CASH_OUT,14049.15,C1135203623,0.0,0.0,C414958387,2236738.2,2250787.35,0,0
378,PAYMENT,19542.79,C1576849707,19846.0,303.21,M890701645,0.0,0.0,0,0
12,CASH_OUT,308525.28,C241772870,122.0,0.0,C1717730362,788505.41,1599395.0,0,0
10,CASH_OUT,15599.24,C832981440,0.0,0.0,C447691425,11401350.69,11416949.93,0,0
161,CASH_OUT,35813.9,C1760230395,0.0,0.0,C900549770,1405237.84,1441051.74,0,0
36,CASH_IN,53373.85,C469251019,5282035.04,5335408.89,C2109354710,355946.2,2451547.45,0,0
259,TRANSFER,765110.04,C1600366655,74150.28,0.0,C1565987193,1023666.56,1788776.6,0,0
188,CASH_OUT,3823.81,C648235525,12232.0,8408.19,C1820044639,12756651.09,12760474.9,0,0
13,PAYMENT,9362.96,C1431373834,21873.0,12510.04,M1925615713,0.0,0.0,0,0
182,CASH_OUT,35284.04,C1907102935,0.0,0.0,C281381904,348238.6,383522.64,0,0
205,CASH_OUT,30140.44,C1720105393,0.0,0.0,C772841175,2155698.11,2185838.55,0,0
205,PAYMENT,1510.4,C348502664,0.0,0.0,M385480086,0.0,0.0,0,0
180,CASH_IN,286284.38,C1564826567,103996.44,390280.82,C1117920107,2697817.87,2469502.07,0,0
286,PAYMENT,30097.12,C738548290,29945.13,0.0,M1240846724,0.0,0.0,0,0
372,CASH_OUT,469189.75,C547234950,58405.13,0.0,C1076544935,855457.75,955949.29,0,0
354,PAYMENT,1750.36,C1513281460,1187.0,0.0,M399303114,0.0,0.0,0,0
188,CASH_IN,156159.5,C810834864,12653.0,168812.5,C201312827,7798158.81,7641999.31,0,0
408,PAYMENT,7615.93,C1766137740,5537.0,0.0,M1737093837,0.0,0.0,0,0
164,CASH_OUT,117975.9,C467669215,235881.1,117905.2,C837909092,1290771.05,1408746.94,0,0
48,PAYMENT,7477.7,C854972520,14304.0,6826.3,M407930183,0.0,0.0,0,0
139,DEBIT,627.29,C1305787030,17036.0,16408.71,C554652016,881913.94,882541.23,0,0
133,CASH_OUT,839.08,C1840335034,0.0,0.0,C1951673257,13547.77,14386.84,0,0
548,CASH_IN,284933.9,C433646366,6216338.77,6501272.67,C1937957049,812289.38,527355.48,0,0
140,CASH_IN,25161.06,C1027771680,178693.0,203854.06,C1575675375,7122758.36,6565501.84,0,0
614,CASH_IN,302794.32,C447672402,4301618.12,4604412.45,C759186156,1214689.25,911894.93,0,0
130,PAYMENT,1199.15,C1100940288,0.0,0.0,M1030196734,0.0,0.0,0,0
375,CASH_OUT,10888.88,C993341932,0.0,0.0,C240278716,249756.63,260645.51,0,0
16,PAYMENT,1896.57,C132281041,0.0,0.0,M1700534760,0.0,0.0,0,0
37,TRANSFER,61999.13,C959193088,0.0,0.0,C1244946098,120378.75,182377.88,0,0
14,TRANSFER,29702.84,C830348634,9087.0,0.0,C269016862,871068.15,900770.99,0,0
323,CASH_OUT,34612.24,C255613705,0.0,0.0,C1814485055,4673448.03,4708060.26,0,0
132,CASH_OUT,343347.06,C774094637,0.0,0.0,C460451653,384137.9,727484.96,0,0
188,PAYMENT,5833.24,C1323343549,14701.0,8867.76,M1525061593,0.0,0.0,0,0
347,CASH_IN,44706.71,C1743133469,1658924.54,1703631.25,C615552282,273010.51,228303.79,0,0
351,CASH_IN,155344.19,C53158185,33593209.9,33748554.09,C947954695,243613.25,88269.06,0,0
404,CASH_IN,130948.36,C1591620585,1687046.42,1817994.78,C1287788202,504772.62,373824.27,0,0
41,CASH_OUT,271791.87,C85886734,61112.0,0.0,C90250170,3307155.64,3578947.51,0,0
153,CASH_IN,17200.83,C905925048,26730619.91,26747820.74,C172319997,73218.74,56017.91,0,0
588,CASH_OUT,92351.66,C18464088,28286.99,0.0,C119249251,2200733.76,2293085.42,0,0
17,CASH_IN,82253.35,C1223408492,4243345.6,4325598.95,C521569199,1081611.57,999358.21,0,0
405,CASH_OUT,92880.24,C2110862612,197.0,0.0,C1470179850,1684185.05,1777065.28,0,0
210,CASH_IN,79671.95,C433346795,49323.0,128994.95,C1197561966,1930398.0,1850726.04,0,0
18,PAYMENT,12070.25,C1778571057,5272.0,0.0,M558624850,0.0,0.0,0,0
352,CASH_OUT,68273.27,C1714423850,0.0,0.0,C258202208,1254613.97,1322887.24,0,0
348,CASH_IN,64302.69,C165591967,20582.0,84884.69,C1362576716,8114.64,0.0,0,0
129,PAYMENT,4232.76,C1187632627,52191.0,47958.24,M1603588752,0.0,0.0,0,0
207,TRANSFER,198282.31,C1225349221,25040.0,0.0,C927109225,1634314.48,1832596.79,0,0
403,PAYMENT,7789.43,C854914729,41512.0,33722.57,M402186780,0.0,0.0,0,0
9,PAYMENT,19773.8,C1948101527,34600.0,14826.2,M283485828,0.0,0.0,0,0
571,CASH_OUT,57234.42,C1630707273,0.0,0.0,C115653199,456991.17,514225.59,0,0
370,PAYMENT,7434.05,C333712386,30970.0,23535.95,M668747777,0.0,0.0,0,0
187,CASH_IN,24531.85,C1880750111,3587905.68,3612437.53,C1539813907,417863.33,393331.47,0,0
262,CASH_OUT,53443.85,C301878038,0.0,0.0,C565080321,1380713.82,1434157.67,0,0
571,TRANSFER,381622.22,C764960409,0.0,0.0,C2017249062,1085373.92,1466996.14,0,0
44,CASH_OUT,63095.01,C393425423,9594.0,0.0,C958851221,7453.68,70548.69,0,0
302,PAYMENT,12516.0,C712894166,149.0,0.0,M818766607,0.0,0.0,0,0
522,PAYMENT,26840.78,C1039412319,66855.0,40014.22,M1481256421,0.0,0.0,0,0
428,CASH_OUT,74827.79,C2021727687,17059.0,0.0,C2096518781,543696.49,618524.28,0,0
400,CASH_OUT,246628.2,C1848941007,160222.0,0.0,C161124049,292191.7,538819.9,0,0
164,PAYMENT,5966.03,C1039200188,169.0,0.0,M370850552,0.0,0.0,0,0
225,CASH_OUT,283518.99,C1946559508,432.0,0.0,C880394123,0.0,283518.99,0,0
284,CASH_IN,84021.19,C463107303,2864049.67,2948070.85,C1129258159,126131.55,42110.36,0,0
330,CASH_OUT,243986.13,C1790026244,20892.0,0.0,C581475348,0.0,243986.13,0,0
520,CASH_OUT,242964.75,C1532053021,20670.0,0.0,C248696683,295602.71,538567.46,0,0
130,PAYMENT,34856.51,C1666320672,0.0,0.0,M1067986789,0.0,0.0,0,0
301,CASH_OUT,158734.85,C263630517,0.0,0.0,C1054097984,1317968.71,1476703.56,0,0
372,PAYMENT,10415.91,C1295108971,0.0,0.0,M1764852687,0.0,0.0,0,0
238,PAYMENT,12272.94,C637006884,0.0,0.0,M442296009,0.0,0.0,0,0
184,CASH_OUT,209762.65,C1324441916,6219.0,0.0,C2060068770,141818.78,351581.43,0,0
354,CASH_OUT,134427.0,C575554670,26622.0,0.0,C1220580309,0.0,134427.0,0,0
257,CASH_OUT,287623.07,C1234597830,0.0,0.0,C1694312677,4133226.97,4420850.04,0,0
11,CASH_OUT,364453.67,C994453368,0.0,0.0,C934303333,488209.19,852662.86,0,0
137,CASH_OUT,95951.27,C777176600,0.0,0.0,C1447637154,10593566.92,10689518.2,0,0
187,CASH_OUT,11274.8,C1460885640,0.0,0.0,C1380259683,7878915.32,7890190.12,0,0
180,CASH_OUT,63143.97,C1429857297,10631.0,0.0,C736741315,75733.11,138877.08,0,0
142,TRANSFER,514823.31,C60999737,0.0,0.0,C243763148,3848675.49,4363498.8,0,0
215,CASH_OUT,190968.19,C1307281798,477913.0,286944.81,C2012484589,36058.2,227026.39,0,0
181,CASH_IN,217176.76,C1872026900,4915066.37,5132243.13,C698567704,518318.82,301142.06,0,0
213,CASH_OUT,391588.53,C1598088247,0.0,0.0,C2139991520,1729332.0,2120920.53,0,0
41,CASH_OUT,216424.2,C1065732964,0.0,0.0,C176807616,1692093.73,1831718.06,0,0
143,CASH_IN,105282.2,C1107518120,18685307.52,18790589.72,C1799901096,131438.16,26155.96,0,0
17,TRANSFER,38766.94,C1580583431,0.0,0.0,C710234887,149096.78,187863.73,0,0
160,PAYMENT,2961.26,C670975035,0.0,0.0,M851830653,0.0,0.0,0,0
258,CASH_IN,292497.77,C1841425460,8731216.38,9023714.15,C1477159815,440606.57,148108.8,0,0
324,CASH_OUT,29329.92,C100290337,0.0,0.0,C372287803,347868.61,377198.53,0,0
16,PAYMENT,14424.86,C973944449,0.0,0.0,M1699769318,0.0,0.0,0,0
355,PAYMENT,11206.92,C1359996400,36696.0,25489.08,M1958905985,0.0,0.0,0,0
203,PAYMENT,14652.49,C711918451,0.0,0.0,M742303253,0.0,0.0,0,0
227,CASH_OUT,65946.75,C795028396,1083.0,0.0,C1212018027,0.0,65946.75,0,0
336,PAYMENT,19975.8,C1878223508,0.0,0.0,M358613939,0.0,0.0,0,0
16,CASH_OUT,154061.97,C1550178878,59977.0,0.0,C614438306,2554727.07,2708789.05,0,0
251,CASH_OUT,147312.1,C1840156094,582.0,0.0,C1648309726,102691.76,250003.86,0,0
346,CASH_IN,84066.64,C1741786788,4783738.61,4867805.26,C1969160826,93085.4,9018.76,0,0
350,CASH_OUT,96779.81,C1202648777,9568.0,0.0,C790617597,126266.91,223046.72,0,0
282,CASH_OUT,22755.58,C535684292,31018.0,8262.42,C2098117658,11631.28,34386.86,0,0
257,CASH_IN,43788.83,C15425937,799067.0,842855.83,C848318964,190171.04,23354.5,0,0
205,CASH_OUT,175172.76,C1560227802,0.0,0.0,C1288198891,2036485.25,2211658.0,0,0
350,CASH_OUT,175720.53,C1701692432,5524.0,0.0,C96765327,0.0,175720.53,0,0
140,CASH_OUT,20598.07,C618868403,14891.0,0.0,C357004056,453692.55,474290.62,0,0
330,CASH_OUT,314820.14,C1580417148,0.0,0.0,C784840167,3340061.88,3903424.7,0,0
306,CASH_OUT,239551.28,C375846673,102102.0,0.0,C1548172116,0.0,239551.28,0,0
307,TRANSFER,737413.84,C1502510447,0.0,0.0,C1632357016,1910559.34,2647973.17,0,0
279,CASH_OUT,56173.11,C1101920366,0.0,0.0,C1317113674,2333000.43,2389173.54,0,0
329,CASH_OUT,74501.31,C1902025325,10931.0,0.0,C546138778,344149.31,418650.62,0,0
185,CASH_IN,171246.4,C1322020894,3551261.77,3722508.18,C343673662,377615.8,206369.39,0,0
188,CASH_IN,11330.31,C258957319,9701982.74,9713313.05,C482317300,59399.48,48069.17,0,0
8,CASH_OUT,97350.13,C945668677,7923639.39,7826289.26,C36437323,186178.32,160083.17,0,0
324,CASH_IN,281502.4,C1988970499,16346690.5,16628192.9,C1553975754,1100641.48,819139.08,0,0
284,TRANSFER,449272.23,C1394121425,20370.0,0.0,C1310451596,378131.66,827403.89,0,0
330,PAYMENT,28167.17,C1357434712,100680.0,72512.83,M107302539,0.0,0.0,0,0
371,PAYMENT,11362.77,C221675623,547.0,0.0,M485206107,0.0,0.0,0,0
324,CASH_OUT,388420.47,C1348692103,0.0,0.0,C933447958,3979392.61,4367813.08,0,0
589,PAYMENT,1316.98,C1289405763,0.0,0.0,M333280196,0.0,0.0,0,0
300,PAYMENT,3388.25,C927380000,0.0,0.0,M238855402,0.0,0.0,0,0
136,CASH_IN,262823.83,C1569464229,83482.44,346306.27,C347355375,1583931.9,1272891.44,0,0
550,PAYMENT,20347.8,C1234914346,343131.67,322783.87,M299317205,0.0,0.0,0,0
254,CASH_OUT,184218.73,C103301299,19282.0,0.0,C1828450952,2667333.45,2851552.19,0,0
141,TRANSFER,360472.63,C2147141923,8286.0,0.0,C1060195245,1669139.19,2029611.83,0,0
306,TRANSFER,778480.72,C1874501047,103674.0,0.0,C1207924772,16727502.88,17505983.6,0,0
310,PAYMENT,39046.13,C1585479566,43035.52,3989.39,M1026369214,0.0,0.0,0,0
188,PAYMENT,13245.39,C1264715667,15231.0,1985.61,M125458532,0.0,0.0,0,0
400,CASH_IN,50150.14,C1265982089,20887.0,71037.14,C219123610,0.0,0.0,0,0
403,CASH_OUT,219286.27,C2035736508,8576.0,0.0,C1833130358,33816.11,253102.37,0,0
15,PAYMENT,12557.31,C2052908099,0.0,0.0,M84489450,0.0,0.0,0,0
46,PAYMENT,5797.74,C1066851763,21498.0,15700.26,M447157560,0.0,0.0,0,0
191,CASH_OUT,176900.58,C2069296847,0.0,0.0,C776980514,3401104.49,3578005.07,0,0
300,PAYMENT,45024.87,C1493446340,28454.0,0.0,M107616812,0.0,0.0,0,0
163,CASH_OUT,330915.98,C1033658319,0.0,0.0,C1573143633,1721647.56,2052563.54,0,0
371,CASH_OUT,264347.77,C1305367908,11436.0,0.0,C1413114664,92349636.44,92613984.21,0,0
201,TRANSFER,22514.65,C809664781,0.0,0.0,C1863413960,4988761.89,5011276.54,0,0
403,CASH_OUT,10823.83,C357946186,30843.0,20019.17,C995314220,324045.4,334869.23,0,0
16,PAYMENT,6319.81,C1935043556,5336.16,0.0,M30608648,0.0,0.0,0,0
10,CASH_OUT,29964.69,C687485120,51062.0,21097.31,C1310864170,70698.43,100663.12,0,0
22,CASH_OUT,185336.87,C154898153,0.0,0.0,C823998446,448515.06,633851.93,0,0
131,CASH_IN,48897.34,C703027401,1665703.74,1714601.08,C761442503,1294546.03,1245648.69,0,0
155,CASH_OUT,287381.42,C1712482471,8119.0,0.0,C643099128,3023932.09,3464319.16,0,0
262,PAYMENT,4899.52,C351628094,21338.0,16438.48,M2012201851,0.0,0.0,0,0
326,CASH_OUT,121769.42,C1231531403,0.0,0.0,C1340604659,152936.8,274706.21,0,0
377,CASH_IN,185378.57,C642454302,106439.0,291817.57,C1381856726,1402233.49,1216854.92,0,0
283,CASH_IN,173122.07,C1103104073,9227927.73,9401049.79,C135517515,291436.58,118314.51,0,0
258,CASH_OUT,95247.86,C1174186768,0.0,0.0,C1998607594,124189.65,219437.51,0,0
13,CASH_OUT,74635.03,C1041588981,0.0,0.0,C1882860489,76938.8,151573.83,0,0
181,TRANSFER,242120.59,C1074489197,12734.64,0.0,C1266662362,442873.43,684994.02,0,0
212,PAYMENT,801.39,C302933317,41636.0,40834.61,M1056812056,0.0,0.0,0,0
11,TRANSFER,1648566.01,C1867468890,338202.0,0.0,C1589083345,514475.84,2163041.85,0,0
359,PAYMENT,7416.17,C1238966987,0.0,0.0,M835816769,0.0,0.0,0,0
11,PAYMENT,5947.02,C1144076661,627576.53,621629.51,M177058253,0.0,0.0,0,0
209,CASH_IN,317461.98,C1908135932,4125158.92,4442620.89,C345995462,536146.61,218684.63,0,0
235,PAYMENT,7994.09,C580014954,0.0,0.0,M239539970,0.0,0.0,0,0
404,PAYMENT,8100.86,C1574702728,0.0,0.0,M1549775908,0.0,0.0,0,0
